,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,ms2_rt_cal,xlogp_predicted,xlogp_predicted_sd,isomer_flag
248,Ruthenium2_AvSpec_248,1,Ruthenium2_0042,270.1405687934408,12.481815166666664,12.493116666666667,104384.3271484375,271.1478453934407,3418074.133769084,271.1475358705995,578398.4192708334,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,12.0,20161201_Kat-3_pos_01_2122-20161201_Kat-3_pos_01_2133-20161201_Kat-3_pos_01_2145-20161201_Kat-3_pos_01_2157-20161201_Kat-3_pos_02_2066-20161201_Kat-3_pos_02_2077-20161201_Kat-3_pos_02_2089-20161201_Kat-3_pos_02_2106-20161201_Kat-3_pos_03_2075-20161201_Kat-3_pos_03_2086-20161201_Kat-3_pos_03_2098-20161201_Kat-3_pos_03_2110,1.0,12.493116666666667,10.951334015119627,1.831434748936013,1.0
249,Ruthenium2_AvSpec_249,1,Ruthenium2_0051,222.1042231339932,12.6490509,12.6566622,131533.01328125,223.1114997339932,3728144.9272265993,223.1111931526269,713721.16875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,10.0,20161201_Kat-3_pos_01_2160-20161201_Kat-3_pos_01_2172-20161201_Kat-3_pos_01_2184-20161201_Kat-3_pos_01_2196-20161201_Kat-3_pos_02_2102-20161201_Kat-3_pos_02_2112-20161201_Kat-3_pos_02_2125-20161201_Kat-3_pos_03_2107-20161201_Kat-3_pos_03_2117-20161201_Kat-3_pos_03_2130,21.0,12.6566622,11.24406964837134,1.9761573271330408,1.0
250,Ruthenium2_AvSpec_250,1,Ruthenium2_0113,260.1562453509488,12.62117725,12.63397825,60591.5595703125,261.16352195094873,3324213.6002675,261.1632082372112,379621.5234375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_01_2162-20161201_Kat-3_pos_01_2173-20161201_Kat-3_pos_02_2114-20161201_Kat-3_pos_03_2119,1.0,12.63397825,11.170659616907084,1.9094977331959238,1.0
251,Ruthenium2_AvSpec_251,1,Ruthenium2_0083,284.1562077711249,12.827416142857142,12.838380857142855,66923.42689732143,285.16348437112487,2375532.380022,285.16364707844895,377262.70758928574,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,7.0,20161201_Kat-3_pos_01_2205-20161201_Kat-3_pos_02_2142-20161201_Kat-3_pos_02_2152-20161201_Kat-3_pos_02_2161-20161201_Kat-3_pos_03_2139-20161201_Kat-3_pos_03_2150-20161201_Kat-3_pos_03_2162,1.0,12.838380857142855,11.535109957937438,2.075617618290102,1.0
252,Ruthenium2_AvSpec_252,1,Ruthenium2_0083,284.1560984119405,12.885193,12.8922695,109880.671875,285.1633750119405,4237506.757927,285.1636612020751,601830.1875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-3_pos_01,Ruthenium2,2.0,20161201_Kat-3_pos_01_2216-20161201_Kat-3_pos_01_2228,1.0,12.8922695,11.63152927275228,2.218234397612411,1.0
253,Ruthenium2_AvSpec_253,1,Ruthenium2_0119,236.11977636860763,13.073143666666668,13.086815333333334,84981.36197916667,237.12705296860767,2451735.332636333,237.127122860863,494245.7395833333,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,3.0,20161201_Kat-3_pos_01_2262-20161201_Kat-3_pos_02_2194-20161201_Kat-3_pos_03_2199,1.0,13.086815333333334,11.859855347659948,2.2923917660790036,1.0
254,Ruthenium2_AvSpec_254,1,Ruthenium2_0061,308.234719214216,13.224053333333336,13.233846333333332,38838.7060546875,309.241995814216,5235354.486183167,309.24167803116524,828048.4322916666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,6.0,20161201_Kat-3_pos_01_2276-20161201_Kat-3_pos_01_2290-20161201_Kat-3_pos_01_2301-20161201_Kat-3_pos_02_2225-20161201_Kat-3_pos_02_2237-20161201_Kat-3_pos_03_2227,1.0,13.233846333333332,11.999452192538529,2.2005846152946664,1.0
255,Ruthenium2_AvSpec_255,1,Ruthenium2_0705,128.05867646978098,2.2123069,2.2171672,11054.51953125,129.065953069781,467375.4053307,129.0659804690706,94057.6015625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_0370,22.0,2.2171672,1.13081487510516,0.05745040922573419,1.0
256,Ruthenium2_AvSpec_256,1,Ruthenium2_0218,192.00576465336096,6.3509632,6.3630421,6219.18017578125,193.013041253361,446410.1619072,193.01328979146868,73366.1953125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1047,22.0,6.3630421,4.3840784816815175,0.06537655784743178,4.4094562767869885
257,Ruthenium2_AvSpec_257,1,Ruthenium2_0589,260.029401011302,6.5814901,6.5863507,1769.1011962890625,261.036677611302,870516.8247058,261.0362926273452,172881.53125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1083,21.0,6.5863507,4.5214707989261385,0.06625470362019133,1.0
258,Ruthenium2_AvSpec_258,1,Ruthenium2_0168,206.02136408681292,6.6265926,6.6314528,16546.09375,207.028640686813,629417.7647247,207.02856412564023,136883.09375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1090,1.0,6.6314528,4.549229759132429,0.06643967409509434,1.0
260,Ruthenium2_AvSpec_260,1,Ruthenium2_0515,206.02130867518895,6.9129138,6.9242765,32565.4189453125,207.02858527518904,553278.22564505,207.0285653241993,122490.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1137-20161201_Kat-3_pos_03_1156,23.0,6.9242765,4.729867620289183,0.06773939392284686,1.0
261,Ruthenium2_AvSpec_261,1,Ruthenium2_0515,206.021377242809,6.9877363,6.9974548,3352.994384765625,207.028653842809,140858.5258636,207.0285184625532,21788.509765625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1149,24.0,6.9974548,4.775189671422367,0.06810096270005904,1.0
262,Ruthenium2_AvSpec_262,1,Ruthenium2_0112,337.3339926056918,7.146707033333335,7.155953783333334,7638.517374674479,338.34126920569184,727576.0937791417,338.341689433896,114256.810546875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,12.0,20161201_Kat-3_pos_02_1153-20161201_Kat-3_pos_02_1191-20161201_Kat-3_pos_03_1181-20161201_Kat-3_pos_03_1201-20161201_Kat-3_pos_03_1207-20161201_Kat-3_pos_03_1215-20161201_Kat-6_pos_01_1194-20161201_Kat-6_pos_01_1206-20161201_Kat-6_pos_01_1218-20161201_Kat-6_pos_03_1170-20161201_Kat-6_pos_03_1178-20161201_Kat-6_pos_03_1202,1.0,7.155953783333334,4.873721192601462,0.06895736895266968,4.303493077244331
263,Ruthenium2_AvSpec_263,1,Ruthenium2_0535,220.037003674694,7.0993614,7.106576,2607.701904296875,221.044280274694,121657.0833969,221.04407139316424,19540.263671875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1166,23.0,7.106576,4.842965109534,0.06867839128086875,1.0
264,Ruthenium2_AvSpec_264,1,Ruthenium2_0303,162.031649650771,7.1444555,7.154176,7952.72021484375,163.038926250771,460883.5500374,163.03886863860907,89643.7890625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1174,1.0,7.154176,4.87261282794235,0.06894711227066419,4.567150409005111
265,Ruthenium2_AvSpec_265,1,Ruthenium2_0435,220.0369645086265,7.2337986,7.2386588,20540.891845703125,221.0442411086265,738927.5541592,221.0441298978124,157298.603515625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1184-20161201_Kat-3_pos_03_1209,1.0,7.2386588,4.925375175278552,0.06945369275755867,1.0
266,Ruthenium2_AvSpec_266,1,Ruthenium2_0643,148.01608470383198,7.3073803,7.3187469,5827.9873046875,149.023361303832,526955.7044563,149.02322120363783,74104.015625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1200,21.0,7.3187469,4.975579458635548,0.06997419665546688,1.0
268,Ruthenium2_AvSpec_268,1,Ruthenium2_0716,234.052604012141,7.8374056,7.8471262,5234.7705078125,235.059880612141,429603.4900055,235.0598794359989,71177.8984375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1283,22.0,7.8471262,5.31293598186653,0.07495233207648827,1.0
269,Ruthenium2_AvSpec_269,1,Ruthenium2_0392,162.031625801921,8.0896536,8.1042349,5144.13330078125,163.038902401921,556886.0854473,163.03881551788757,106437.4453125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1324,1.0,8.1042349,5.4823156217760225,0.0789602132926981,5.5226750467734345
270,Ruthenium2_AvSpec_270,1,Ruthenium2_0321,216.0785032550825,8.7177295,8.732318,13219.8076171875,217.0857798550825,423345.18180845,217.08578320775047,78628.26171875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1422-20161201_Kat-3_pos_03_1444,1.0,8.732318,5.917966062311926,0.09746739378337062,1.0
271,Ruthenium2_AvSpec_271,1,Ruthenium2_0506,204.0786004406085,8.9907789,8.998168549999999,11482.828125,205.08587704060847,607138.0717573001,205.0860477542685,95824.80078125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,2.0,20161201_Kat-3_pos_02_1460-20161201_Kat-3_pos_02_1468,1.0,8.998168549999999,6.115150100036196,0.11132896268252541,1.0
272,Ruthenium2_AvSpec_272,1,Ruthenium2_0576,188.083701528696,9.0145832,9.0342352,8366.900390625,189.090978128696,473976.6277261,189.09103821121025,86311.734375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1470,1.0,9.0342352,6.142646865648083,0.11359876120487869,6.636573957447582
273,Ruthenium2_AvSpec_273,1,Ruthenium2_0576,188.083516395406,9.0838726,9.0935916,7713.9716796875,189.090792995406,435695.3725586,189.09058920692544,95571.2890625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1481,1.0,9.0935916,6.188327362588903,0.11756624473641229,6.696271837872924
274,Ruthenium2_AvSpec_274,1,Ruthenium2_0103,180.09377218269398,9.98129155,9.9958727,33783.943359375,181.101048782694,1158480.3492925,181.1009257181672,219663.203125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1634-20161201_Kat-3_pos_03_1651,22.0,9.9958727,6.973023130518127,0.23531406490208098,1.0
275,Ruthenium2_AvSpec_275,1,Ruthenium2_0017,148.016025315337,10.214529,10.221082,11241.87939453125,149.02330191533702,4189472.7182965,149.02315255393634,880791.796875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1664-20161201_Kat-3_pos_03_1697,21.0,10.221082,7.20908516257925,0.29921098626441883,1.0
276,Ruthenium2_AvSpec_276,1,Ruthenium2_0103,180.09367457026,10.186861,10.198207,68856.671875,181.10095117026,1934131.52774,181.1009326449609,381998.59375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1669,21.0,10.198207,7.183973441315023,0.2912470094425097,1.0
277,Ruthenium2_AvSpec_277,1,Ruthenium2_0017,148.01605341439,10.210186,10.214642,21440.091796875,149.02333001439,7416523.345459,149.02352376074768,1536759.875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1672,21.0,10.214642,7.201985837108828,0.29692102738937093,1.0
278,Ruthenium2_AvSpec_278,1,Ruthenium2_0017,148.016065658078,10.275452,10.285103,3720.617919921875,149.023342258078,1701954.275742,149.02354333028202,304059.59375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1684,21.0,10.285103,7.2810208910025,0.3245814711698102,1.0
279,Ruthenium2_AvSpec_279,1,Ruthenium2_0266,202.07812149775492,10.302525,10.311842,14673.7578125,203.085398097755,793392.8451767,203.08560808589223,86266.5703125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1689,1.0,10.311842,7.311879781453732,0.3371890869476153,3.1309282718284397
280,Ruthenium2_AvSpec_280,1,Ruthenium2_0483,238.099173621728,10.324204,10.333925,15525.017578125,239.106450221728,1184393.692266,239.10677724970984,181267.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1693,1.0,10.333925,7.337797655783806,0.34916975232531244,5.993111527997971
281,Ruthenium2_AvSpec_281,1,Ruthenium2_0095,206.109453136328,10.894884,10.909465,57907.77734375,207.116729736328,1929685.137162,207.1166839209443,289158.09375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1794,22.0,10.909465,8.109447354659643,0.6477958636508854,1.0
282,Ruthenium2_AvSpec_282,1,Ruthenium2_0229,194.10949469526147,10.917823,10.927544,19974.3203125,195.1167712952615,759531.2740669,195.11669268733817,132458.0078125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1797-20161201_Kat-3_pos_03_1810,1.0,10.927544,8.145425170544163,0.7118132022319374,1.0
283,Ruthenium2_AvSpec_283,1,Ruthenium2_0200,216.093744487925,10.917711,10.932294,85294.6484375,217.101021087925,1395689.963242,217.1008309222955,235335.875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1798,1.0,10.932294,8.14461530803045,0.6543032583313357,1.0
284,Ruthenium2_AvSpec_284,1,Ruthenium2_0031,206.109359802278,11.21098575,11.217663000000002,59964.751953125,207.116636402278,3049757.53743,207.11675676668904,499276.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,4.0,20161201_Kat-3_pos_02_1840-20161201_Kat-3_pos_02_1849-20161201_Kat-3_pos_03_1857-20161201_Kat-3_pos_03_1865,1.0,11.217663000000002,8.668239433307074,1.051927665844054,1.0
285,Ruthenium2_AvSpec_285,1,Ruthenium2_0215,228.0936967007765,11.1750805,11.191163,22581.4990234375,229.1009733007765,1297907.3479285,229.10062744802912,195770.8046875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1841-20161201_Kat-3_pos_03_1855,1.0,11.191163,8.62948657144983,1.0070558524766742,1.0
286,Ruthenium2_AvSpec_286,1,Ruthenium2_0160,196.12505832239347,11.1639855,11.1773485,14680.25537109375,197.1323349223935,1152664.6161845,197.1326281675444,165757.1875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1842-20161201_Kat-3_pos_03_1850,1.0,11.1773485,8.607405661686073,1.0178186900158896,1.0
287,Ruthenium2_AvSpec_287,1,Ruthenium2_0041,208.12503981270615,11.4133175,11.422001333333334,42676.0009765625,209.13231641270616,2474508.3946261667,209.13254340163567,432649.890625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,6.0,20161201_Kat-3_pos_02_1876-20161201_Kat-3_pos_02_1889-20161201_Kat-3_pos_03_1881-20161201_Kat-3_pos_03_1889-20161201_Kat-3_pos_03_1898-20161201_Kat-3_pos_03_1910,1.0,11.422001333333334,9.057856119245335,1.2211182426036302,1.0
288,Ruthenium2_AvSpec_288,1,Ruthenium2_0020,220.12504313787292,11.536409,11.540866,277393.875,221.132319737873,9935863.214722,221.13201987057067,2021376.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1904,22.0,11.540866,9.291174372617844,1.3532782262364078,1.0
289,Ruthenium2_AvSpec_289,1,Ruthenium2_0074,242.109326612985,11.507938,11.519887,116312.03515625,243.116603212985,2286512.7651265003,243.11647777006664,425807.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1910-20161201_Kat-3_pos_03_1902,1.0,11.519887,9.260163899546631,1.33952386132846,1.0
290,Ruthenium2_AvSpec_290,1,Ruthenium2_0125,244.12498145740895,11.9073435,11.9219275,43895.939453125,245.132258057409,2007856.20568,245.13220446781872,308062.4921875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_1974-20161201_Kat-3_pos_03_1983,1.0,11.9219275,10.05391124249336,1.65937335037705,1.0
291,Ruthenium2_AvSpec_291,1,Ruthenium2_0044,256.12495410633,11.92626,11.936174,75964.3046875,257.13223070633,2273715.163567,257.13269341400377,392947.59375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1976,1.0,11.936174,10.018692657752402,1.5067362448993307,1.0
292,Ruthenium2_AvSpec_292,1,Ruthenium2_0044,256.124901219406,11.973662,11.978522,101947.8828125,257.132177819406,3063090.741241,257.1326398765815,540249.6875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_1984,1.0,11.978522,10.200338999714436,1.779410837291238,1.0
293,Ruthenium2_AvSpec_293,1,Ruthenium2_0086,244.1248534506165,12.060555,12.0676435,52715.435546875,245.13213005061647,2084615.8158415,245.131874466191,398281.21875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium2,2.0,20161201_Kat-3_pos_02_2000-20161201_Kat-3_pos_03_2010,22.0,12.0676435,10.304470799827532,1.7216975258697689,1.0
294,Ruthenium2_AvSpec_294,1,Ruthenium2_0051,222.104246831377,12.786422,12.791283,37367.6796875,223.111523431377,1464401.449005,223.1111439403034,222381.5,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium2,1.0,20161201_Kat-3_pos_02_2140,22.0,12.791283,11.370442551709468,1.9496341968576194,1.0
